자치구,대여소명,기준년월,대여건수,반납건수,대여소명_clean,대여소_ID,주소1,주소2,위도,경도
송파구,1268. 몽촌토성역 1번출구 옆,202506,2389,2381,몽촌토성역 1번출구 옆,ST-1087,서울특별시 송파구 방이동 88-21,몽촌토성역 1번출구 옆,37.517288,127.114197
송파구,1269. 리센츠아파트 ,202506,2215,2038,리센츠아파트,ST-1088,서울특별시 송파구 올림픽로 135,리센츠아파트,37.511944,127.091217
송파구,1271. 송파도서관,202506,1215,1228,송파도서관,ST-1089,서울특별시 송파구 동남로 263,송파도서관,37.499985,127.135391
송파구,1274. 영파여고 앞,202506,1900,1866,영파여고 앞,ST-1092,서울특별시 송파구 올림픽로 565,영파여고 앞,37.532848,127.121048
송파구,1275. 거여초등학교 옆,202506,597,768,거여초등학교 옆,ST-1367,서울특별시 송파구 마천로25길 18,거여초등학교 옆,37.504589,127.139366
송파구,1279. 마천금호어울림 1차아파트 건너편,202506,371,388,마천금호어울림 1차아파트 건너편,ST-1410,서울특별시 송파구 성내천로39길 4,마천금호어울림 1차아파트 건너편,37.497517,127.154678
송파구,1280. 송파파크데일 2단지입구 앞 주차장,202506,481,476,송파파크데일 2단지입구 앞 주차장,ST-1411,서울특별시 송파구 성내천로47길 23,송파파크데일 2단지입구 앞 주차장,37.495659,127.157173
송파구,1282. 송파소방서 맞은편(성내4교),202506,1686,2003,송파소방서 맞은편(성내4교),ST-1413,서울특별시 송파구 오금로51길 56,송파소방서 맞은편(성내4교),37.499874,127.141479
송파구,1285. 위례별 유치원 뒤,202506,418,416,위례별 유치원 뒤,ST-1416,서울특별시 송파구 위례광장로 136,위례별 유치원 뒤,37.47747,127.144592
송파구,1286. 위례중앙푸르지오 1단지 앞,202506,1333,1326,위례중앙푸르지오 1단지 앞,ST-1417,서울특별시 송파구 위례광장로 120,위례중앙푸르지오 1단지 앞,37.474377,127.140671
송파구,1288. 문정중교 사거리,202506,1633,1578,문정중교 사거리,ST-1419,서울특별시 송파구 송이로 238,문정중교 사거리,37.487999,127.131088
송파구,1291. 서울체육고등학교 앞,202506,2555,2641,서울체육고등학교 앞,ST-1580,서울특별시 송파구 강동대로 232,서울체육고등학교 앞,37.521938,127.131866
송파구,1295. 잠실역 8번출구,202506,4405,4381,잠실역 8번출구,ST-1584,서울특별시 송파구 올림픽로 305,잠실역 8번출구,37.513962,127.100304
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),202506,876,871,석촌호수교차로 (송파나루근린공원 앞),ST-1585,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로 (송파나루근린공원 앞),37.508678,127.103432
송파구,1297. 석촌호수교차로(동호 팔각정 앞),202506,3870,3866,석촌호수교차로(동호 팔각정 앞),ST-1586,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로(동호 팔각정 앞),37.509201,127.104118
송파구,1299. 송파소방서 (방이119안전센터),202506,762,689,송파소방서 (방이119안전센터),ST-1588,서울특별시 송파구 강동대로 286,송파소방서 (방이119안전센터),37.519878,127.136711
송파구,1300. 오륜사거리,202506,909,934,오륜사거리,ST-1589,서울특별시 송파구 성내천로16길 17,오륜사거리,37.506939,127.139221
송파구,2609. 보성중고등학교 후문 앞,202506,353,324,보성중고등학교 후문 앞,ST-1682,서울특별시 송파구 양재대로 1278,보성중고등학교 후문 앞,37.520489,127.135201
송파구,2614. 가락고등학교 앞,202506,605,540,가락고등학교 앞,ST-1706,서울특별시 송파구 송이로 42,가락고등학교 앞,37.501862,127.117233
송파구,2615. 테라타워2,202506,3237,3218,테라타워2,ST-1707,서울특별시 송파구 송파대로 201,테라타워2,37.48835,127.120781
송파구,2617. 가락삼환아파트 앞,202506,649,583,가락삼환아파트 앞,ST-1717,서울특별시 송파구 오금로 지하 402,가락삼환아파트 앞,37.496181,127.138031
송파구,2618. 삼전역 1번출구,202506,2566,2638,삼전역 1번출구,ST-1728,서울특별시 송파구 백제고분로 187,삼전역 1번출구,37.504711,127.087563
송파구,2619. 석촌고분역 4번출구,202506,2348,2499,석촌고분역 4번출구,ST-1729,서울특별시 송파구 백제고분로 272,석촌고분역 4번출구,37.502338,127.096443
송파구,2620. 송파나루역 4번 출구옆,202506,6174,6288,송파나루역 4번 출구옆,ST-1730,서울특별시 송파구 오금로 162,송파나루역 4번 출구옆,37.509979,127.112312
송파구,2621. 한성백제역 2번 출구,202506,3867,3888,한성백제역 2번 출구,ST-1719,서울특별시 송파구 위례성대로 51,한성백제역 2번 출구,37.516659,127.116257
송파구,2622. 올림픽공원역 3번출구,202506,8003,7984,올림픽공원역 3번출구,ST-1720,서울특별시 송파구 양재대로 지하 1233,올림픽공원역 3번출구,37.516258,127.130592
양천구,700. KB국민은행 염창역 지점 앞,202506,1625,1441,KB국민은행 염창역 지점 앞,ST-308,서울특별시 양천구 목동 559,KB국민은행 염창역 지점 앞,37.546848,126.872772
양천구,701. 목동사거리 부근,202506,2004,1975,목동사거리 부근,ST-309,서울특별시 양천구 목동 813,목동사거리 부근,37.532803,126.86393
양천구,702. 목4동주민센터 옆,202506,2674,2658,목4동주민센터 옆,ST-310,서울특별시 양천구 목동 904-3,목4동주민센터 옆,37.532543,126.868729
양천구,704. 남부법원검찰청 교차로,202506,3113,3047,남부법원검찰청 교차로,ST-312,서울특별시 양천구 신정동 1095,남부법원검찰청 교차로,37.523254,126.864906
양천구,706. 신정네거리역,202506,1347,1210,신정네거리역,ST-313,서울특별시 양천구 신월동 894,신정네거리역,37.521881,126.851753
양천구,708. 서울출입국관리사무소 앞,202506,4777,4844,서울출입국관리사무소 앞,ST-315,서울특별시 양천구 신정동 319-3,서울출입국관리사무소 앞,37.51897,126.869965
양천구,709. 신정3동 현장민원실 앞,202506,967,823,신정3동 현장민원실 앞,ST-316,서울특별시 양천구 신정동 760-2,신정3동 현장민원실 앞,37.511585,126.84156
양천구,711. 신일해피트리아파트 앞,202506,1390,370,신일해피트리아파트 앞,ST-318,서울특별시 양천구 신월동 1063-4,신일해피트리아파트 앞,37.517059,126.848488
양천구,712. 강월초교입구 사거리,202506,883,1295,강월초교입구 사거리,ST-319,서울특별시 양천구 신월동 905,강월초교입구 사거리,37.516998,126.838318
양천구,713. 양서중학교 옆,202506,798,757,양서중학교 옆,ST-320,서울특별시 양천구 신월동 790,양서중학교 옆,37.533047,126.829956
양천구,714. 한국SGI 양천문화회관 앞,202506,841,679,한국SGI 양천문화회관 앞,ST-321,서울특별시 양천구 신월동 790,한국SGI 양천문화회관 앞,37.532547,126.830803
양천구,720. 서울강월초등학교 앞,202506,868,391,서울강월초등학교 앞,ST-432,서울특별시 양천구 신월로 97,서울강월초등학교 앞,37.516197,126.8349
양천구,723. SBS방송국,202506,2203,2278,SBS방송국,ST-994,서울특별시 양천구 목동서로161,SBS방송국,37.529163,126.872749
양천구,725. 양강중학교앞 교차로,202506,277,273,양강중학교앞 교차로,ST-996,서울특별시 양천구 남부순환로88길5-16,양강중학교앞 교차로,37.524334,126.850548
양천구,726. 목동3단지 시내버스정류장,202506,4642,4633,목동3단지 시내버스정류장,ST-997,서울특별시 양천구 목동중앙로 49,목동3단지 시내버스정류장,37.53439,126.869598
양천구,729. 서부식자재마트 건너편,202506,1774,1932,서부식자재마트 건너편,ST-1000,서울특별시 양천구 신정동 236,서부식자재마트 건너편,37.51038,126.866798
양천구,731. 서울시 도로환경관리센터,202506,3435,3519,서울시 도로환경관리센터,ST-1002,서울특별시 양천구 목동동로 316-6,서울시 도로환경관리센터,37.5299,126.876541
양천구,733. 신정이펜하우스314동,202506,1093,482,신정이펜하우스314동,ST-1004,서울특별시 양천구 신정이펜1로50,신정이펜하우스314동,37.514099,126.831001
양천구,734. 신트리공원 입구,202506,3315,3302,신트리공원 입구,ST-1005,서울특별시 양천구 신정동 310-8,신트리공원 입구,37.51395,126.856056
양천구,736. 오솔길공원,202506,1248,1325,오솔길공원,ST-1007,서울특별시 양천구 남부순환로70길11-9,오솔길공원,37.52219,126.8367
양천구,740. 으뜸공원,202506,1504,1754,으뜸공원,ST-1011,서울특별시 양천구 가로공원로 133,으뜸공원,37.536369,126.831711
양천구,741. 화곡로 입구 교차로,202506,724,718,화곡로 입구 교차로,ST-1012,서울특별시 양천구 신월동 258,화곡로 입구 교차로,37.53952,126.825401
양천구,742. 등촌역 5번 출구 뒤,202506,1067,1066,등촌역 5번 출구 뒤,ST-1013,서울특별시 양천구 등촌로 236,등촌역 5번 출구 뒤,37.550732,126.864578
양천구,743. 현대6차아파트 101동 옆,202506,1222,1377,현대6차아파트 101동 옆,ST-1014,서울특별시 양천구 신정동 735-5,현대6차아파트 101동 옆,37.5089,126.842682
양천구,744. 신목동역 2번 출구,202506,3784,3773,신목동역 2번 출구,ST-1015,서울특별시 양천구 목동중앙로 212 앞,신목동역 2번 출구,37.543842,126.882545
양천구,745. 강서초등학교,202506,624,722,강서초등학교,ST-1016,서울특별시 양천구 오목로 31 부근,강서초등학교,37.522282,126.839699
양천구,746. 목동2단지 상가,202506,4414,4373,목동2단지 상가,ST-1017,서울특별시 양천구 목동 902-5,목동2단지 상가,37.536503,126.877747
양천구,747. 목동3단지 상가,202506,3163,3188,목동3단지 상가,ST-1018,서울특별시 양천구 목동 903-6,목동3단지 상가,37.53458,126.875649
양천구,748. 목동운동장,202506,621,645,목동운동장,ST-1019,서울특별시 양천구 안양천로 939,목동운동장,37.530251,126.879303
양천구,752. 성원2차 아파트,202506,1039,930,성원2차 아파트,ST-1400,서울특별시 양천구 목동중앙남로 100,성원2차 아파트,37.542183,126.863304
양천구,756. 목동주차장,202506,1740,1742,목동주차장,ST-1497,서울특별시 양천구 목동동로 298,목동주차장,37.52668,126.876167
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202506,733,366,신정이펜하우스 1단지아파트 입구 사거리,ST-1498,서울특별시 양천구 신정이펜1로 99,신정이펜하우스 1단지아파트 입구 사거리,37.514278,126.828743
양천구,758. 한사랑교회 앞,202506,1641,1624,한사랑교회 앞,ST-1499,서울특별시 양천구 목동동로 33,한사랑교회 앞,37.514721,126.8592
양천구,759. 보아스아파트 앞,202506,738,840,보아스아파트 앞,ST-1500,서울특별시 양천구 오목로3길 32,보아스아파트 앞,37.524071,126.8386
양천구,760. 잣절보도육교 아래,202506,510,525,잣절보도육교 아래,ST-1501,서울특별시 양천구 남부순환로 699,잣절보도육교 아래,37.506821,126.844299
양천구,763. 목동11단지 아파트,202506,1547,1294,목동11단지 아파트,ST-1504,서울특별시 양천구 목동동로 10,목동11단지 아파트,37.510658,126.859161
양천구,765. 오목교역 3번출구,202506,6072,6547,오목교역 3번출구,ST-1731,서울특별시 양천구 목동동로 270,오목교역 3번출구,37.524776,126.875481
영등포구,207. 여의나루역 1번출구 앞,202506,7210,7079,여의나루역 1번출구 앞,ST-73,서울특별시 영등포구 여의동로 지하343,여의나루역 1번출구 앞,37.527157,126.9319
영등포구,214. 금융감독원 앞,202506,1583,1572,금융감독원 앞,ST-60,서울특별시 영등포구 여의대로 38,금융감독원 앞,37.523022,126.920837
영등포구,217. NH농협은행 앞,202506,3919,3918,NH농협은행 앞,ST-66,서울특별시 영등포구 국제금융로8길 2,NH농협은행 앞,37.522079,126.930367
영등포구,219. 롯데캐슬엠파이어 옆,202506,2703,2704,롯데캐슬엠파이어 옆,ST-62,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835
영등포구,220. 미성아파트 A동 앞,202506,1691,1658,미성아파트 A동 앞,ST-63,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048
영등포구,224. 롯데캐슬 앞,202506,2546,2508,롯데캐슬 앞,ST-70,서울특별시 영등포구 국제금융로 86,롯데캐슬 앞,37.520088,126.932365
영등포구,226. 샛강역 1번출구 앞,202506,2398,2192,샛강역 1번출구 앞,ST-72,서울특별시 영등포구 의사당대로 지하166,샛강역 1번출구 앞,37.517765,126.928413
영등포구,228. 선유도역 3번출구 앞,202506,4332,4465,선유도역 3번출구 앞,ST-278,서울특별시 영등포구 양평동4가 202-1,선유도역 3번출구 앞,37.53846,126.894508
영등포구,229. 양평1 보행육교 앞,202506,2616,2642,양평1 보행육교 앞,ST-279,서울특별시 영등포구 양평동4가 20-4,양평1 보행육교 앞,37.535873,126.892181
영등포구,231. 남부고용노동지청 남측,202506,2753,2766,남부고용노동지청 남측,ST-280,서울특별시 영등포구 양평동1가 115-2,남부고용노동지청 남측,37.524506,126.891823
영등포구,232. 양평우림 이비즈센타 앞,202506,3257,3232,양평우림 이비즈센타 앞,ST-281,서울특별시 영등포구 양평동3가 14-1,양평우림 이비즈센타 앞,37.52565,126.887817
영등포구,235. 신길동 우리은행 옆,202506,887,860,신길동 우리은행 옆,ST-284,서울특별시 영등포구 신길동 250-4,신길동 우리은행 옆,37.504566,126.910233
영등포구,236. 문래동자이아파트 앞,202506,3742,3742,문래동자이아파트 앞,ST-285,서울특별시 영등포구 문래동3가 68-1,문래동자이아파트 앞,37.516155,126.894615
영등포구,238. 제2구민체육센타 앞,202506,3134,3128,제2구민체육센타 앞,ST-287,서울특별시 영등포구 당산동4가 96-2,제2구민체육센타 앞,37.526386,126.902756
영등포구,239. 유스호스텔 앞,202506,1495,1412,유스호스텔 앞,ST-288,서울특별시 영등포구 영등포동7가 58-2,유스호스텔 앞,37.525852,126.903282
영등포구,240. 문래역 4번출구 앞,202506,4415,4164,문래역 4번출구 앞,ST-289,서울특별시 영등포구 문래동3가 55-12,문래역 4번출구 앞,37.518738,126.895576
영등포구,242. 신길선원가와인아파트 앞,202506,1126,639,신길선원가와인아파트 앞,ST-291,서울특별시 영등포구 신길동 215-28,신길선원가와인아파트 앞,37.510933,126.910225
